Frame,Time,Speed,Gear,RPM,Tyre_FL,Tyre_FR,Tyre_RL,Tyre_RR
46946,741.866,162,4,10191,21.8428,21.8428,24.8167,24.8167
46947,741.884,162,4,10230,21.8428,21.8428,24.8167,24.8167
46948,741.902,163,4,10271,21.8428,21.8428,24.8167,24.8167
46949,741.92,164,4,10308,21.8428,21.8428,24.8167,24.8167
46950,741.938,165,4,10347,21.8428,21.8428,24.8167,24.8167
46951,741.947,165,4,10389,21.8428,21.8428,24.8167,24.8167
46952,741.966,166,4,10429,21.8428,21.8428,24.8167,24.8167
46953,741.984,167,4,10450,21.8428,21.8428,24.8167,24.8167
46954,742.002,167,4,10386,21.8428,21.8428,24.8167,24.8167
46955,742.018,167,4,10325,21.8428,21.8428,24.8167,24.8167
46956,742.036,168,4,10293,21.8428,21.8428,24.8167,24.8167
46957,742.053,168,4,10297,21.8428,21.8428,24.8167,24.8167
46958,742.071,168,4,10308,21.8428,21.8428,24.8167,24.8167
46959,742.088,168,4,10316,21.8428,21.8428,24.8167,24.8167
46960,742.106,168,4,10324,21.8428,21.8428,24.8167,24.8167
46961,742.115,168,4,10334,21.8428,21.8428,24.8167,24.8167
46962,742.133,168,4,10342,21.8428,21.8428,24.8167,24.8167
46963,742.151,169,4,10352,21.8428,21.8428,24.8167,24.8167
46964,742.169,169,4,10364,21.8428,21.8428,24.8167,24.8167
46965,742.187,169,4,10371,21.8428,21.8428,24.8167,24.8167
46966,742.205,169,4,10383,21.8428,21.8428,24.8167,24.8167
46967,742.214,169,4,10389,21.8428,21.8428,24.8167,24.8167
46968,742.232,169,4,10400,21.8428,21.8428,24.8167,24.8167
46969,742.25,169,4,10412,21.8428,21.8428,24.8167,24.8167
46970,742.267,169,4,10419,21.8428,21.8428,24.8167,24.8167
46971,742.285,170,4,10432,21.8428,21.8428,24.8167,24.8167
46972,742.302,170,4,10444,21.8428,21.8428,24.8167,24.8167
46973,742.319,170,4,10455,21.8428,21.8428,24.8167,24.8167
46974,742.336,170,4,10470,21.8428,21.8428,24.8167,24.8167
46975,742.354,170,4,10479,21.8428,21.8428,24.8167,24.8167
46976,742.371,170,4,10495,21.8428,21.8428,24.8167,24.8167
46977,742.388,171,4,10507,21.8428,21.8428,24.8167,24.8167
46978,742.397,171,4,10517,21.8428,21.8428,24.8167,24.8167
46979,742.415,171,4,10537,21.8428,21.8428,24.8167,24.8167
46980,742.433,171,4,10547,21.8428,21.8428,24.8167,24.8167
46981,742.45,171,4,10564,21.8428,21.8428,24.8167,24.8167
46982,742.468,172,4,10578,21.8428,21.8428,24.8167,24.8167
46983,742.485,172,4,10595,21.8428,21.8428,24.8167,24.8167
46984,742.503,172,4,10617,21.8428,21.8428,24.8167,24.8167
46985,742.521,172,4,10630,21.8428,21.8428,24.8167,24.8167
46986,742.53,172,4,10630,21.8428,21.8428,24.8167,24.8167
46987,742.548,173,4,10671,21.8428,21.8428,24.8167,24.8167
46988,742.566,173,4,10687,21.8428,21.8428,24.8167,24.8167
46989,742.584,173,4,10710,21.8428,21.8428,24.8167,24.8167
46990,742.602,174,4,10728,21.8428,21.8428,24.8167,24.8167
46991,742.62,174,4,10750,21.8428,21.8428,24.8167,24.8167
46992,742.638,174,4,10769,21.8428,21.8428,24.8167,24.8167
46993,742.647,174,4,10786,21.8428,21.8428,24.8167,24.8167
46994,742.665,175,4,10808,21.8428,21.8428,24.8167,24.8167
46995,742.682,175,4,10823,21.8428,21.8428,24.8167,24.8167
46996,742.7,175,4,10837,21.8428,21.8428,24.8167,24.8167
46997,742.717,176,4,10851,21.8428,21.8428,24.8167,24.8167
46998,742.734,176,4,10861,21.8428,21.8428,24.8167,24.8167
46999,742.751,176,4,10871,21.8428,21.8428,24.8167,24.8167
47000,742.769,176,4,10877,21.8428,21.8428,24.8167,24.8167
47001,742.786,176,4,10886,21.8428,21.8428,24.8167,24.8167
47002,742.803,177,4,10895,21.8428,21.8428,24.8167,24.8167
47003,742.821,177,4,10906,21.8428,21.8428,24.8167,24.8167
47004,742.838,177,4,10916,21.8428,21.8428,24.8167,24.8167
47005,742.847,177,4,10925,21.8428,21.8428,24.8167,24.8167
47006,742.864,177,4,10929,21.8428,21.8428,24.8167,24.8167
47007,742.881,178,4,10931,21.8428,21.8428,24.8167,24.8167
47008,742.899,178,4,10933,21.8428,21.8428,24.8167,24.8167
47009,742.916,178,4,10933,21.8428,21.8428,24.8167,24.8167
47010,742.934,178,4,10923,21.8428,21.8428,24.8167,24.8167
47011,742.953,178,4,10915,21.8428,21.8428,24.8167,24.8167
47012,742.971,178,4,10912,21.8428,21.8428,24.8167,24.8167
47013,742.989,178,4,10908,21.8428,21.8428,24.8167,24.8167
47014,743.007,178,4,10908,21.8428,21.8428,24.8167,24.8167
47015,743.016,178,4,10909,21.8428,21.8428,24.8167,24.8167
47016,743.033,178,4,10913,21.8428,21.8428,24.8167,24.8167
47017,743.051,178,4,10918,21.8428,21.8428,24.8167,24.8167
47018,743.068,178,4,10925,21.8428,21.8428,24.8167,24.8167
47019,743.085,178,4,10933,21.8428,21.8428,24.8167,24.8167
47020,743.101,178,4,10945,21.8428,21.8428,24.8167,24.8167
47021,743.118,178,4,10951,21.8428,21.8428,24.8167,24.8167
47022,743.135,178,4,10960,21.8428,21.8428,24.8167,24.8167
47023,743.152,178,4,10973,21.8428,21.8428,24.8167,24.8167
47024,743.169,178,4,10985,21.8428,21.8428,24.8167,24.8167
47025,743.186,179,4,10997,21.8428,21.8428,24.8167,24.8167
47026,743.202,179,4,11010,21.8428,21.8428,24.8167,24.8167
47027,743.219,179,4,11021,21.8428,21.8428,24.8167,24.8167
47028,743.236,179,4,11031,21.8428,21.8428,24.8167,24.8167
47029,743.253,179,4,11037,21.8428,21.8428,24.8167,24.8167
47030,743.269,179,4,11042,21.8428,21.8428,24.8167,24.8167
47031,743.286,179,4,11047,21.8428,21.8428,24.8167,24.8167
47032,743.302,180,4,11056,21.8428,21.8428,24.8167,24.8167
47033,743.319,180,4,11054,21.8428,21.8428,24.8167,24.8167
47034,743.336,180,4,11051,21.8428,21.8428,24.8167,24.8167
47035,743.353,180,4,11030,21.8428,21.8428,24.8167,24.8167
47036,743.37,180,4,11064,21.8428,21.8428,24.8167,24.8167
47037,743.387,180,4,11122,21.8428,21.8428,24.8167,24.8167
47038,743.404,180,4,11252,21.8428,21.8428,24.8167,24.8167
47039,743.421,180,4,11101,21.8428,21.8428,24.8167,24.8167
47040,743.438,180,4,11071,21.8428,21.8428,24.8167,24.8167
47041,743.447,180,4,11074,21.8428,21.8428,24.8167,24.8167
47042,743.473,180,4,11082,21.8428,21.8428,24.8167,24.8167
47043,743.482,180,4,11096,21.8428,21.8428,24.8167,24.8167
47044,743.5,180,4,11110,21.8428,21.8428,24.8167,24.8167
47045,743.518,180,4,11125,21.8428,21.8428,24.8167,24.8167
47046,743.537,180,4,11140,21.8428,21.8428,24.8167,24.8167
47047,743.555,180,4,11156,21.8428,21.8428,24.8167,24.8167
47048,743.564,181,4,11172,21.8428,21.8428,24.8167,24.8167
47049,743.582,181,4,11186,21.8428,21.8428,24.8167,24.8167
47050,743.599,181,4,11200,21.8428,21.8428,24.8167,24.8167
47051,743.616,181,4,11209,21.8428,21.8428,24.8167,24.8167
47052,743.634,181,4,11277,21.8428,21.8428,24.8167,24.8167
47053,743.651,181,4,11383,21.8428,21.8428,24.8167,24.8167
47054,743.669,181,4,11488,21.8428,21.8428,24.8167,24.8167
47055,743.686,182,4,11551,21.8428,21.8428,24.8167,24.8167
47056,743.703,182,4,11595,21.8428,21.8428,24.8167,24.8167
47057,743.72,183,4,11634,21.8428,21.8428,24.8167,24.8167
47058,743.737,183,4,11660,21.8428,21.8428,24.8167,24.8167
47059,743.754,184,4,11675,21.8428,21.8428,24.8167,24.8167
47060,743.771,184,4,11686,21.8428,21.8428,24.8167,24.8167
47061,743.788,184,4,11689,21.8428,21.8428,24.8167,24.8167
47062,743.805,185,4,11692,21.8428,21.8428,24.8167,24.8167
47063,743.822,185,4,11690,21.8428,21.8428,24.8167,24.8167
47064,743.839,185,4,11694,21.8428,21.8428,24.8167,24.8167
47065,743.856,186,4,11703,21.8428,21.8428,24.8167,24.8167
47066,743.872,186,4,11708,21.8428,21.8428,24.8167,24.8167
47067,743.881,186,4,11716,21.8428,21.8428,24.8167,24.8167
47068,743.898,186,4,11732,21.8428,21.8428,24.8167,24.8167
47069,743.915,187,4,11753,21.8428,21.8428,24.8167,24.8167
47070,743.932,187,4,11773,21.8428,21.8428,24.8167,24.8167
47071,743.95,187,4,11793,21.8428,21.8428,24.8167,24.8167
47072,743.968,188,4,11804,21.8428,21.8428,24.8167,24.8167
47073,743.986,188,4,11813,21.8428,21.8428,24.8167,24.8167
47074,744.003,188,4,11825,21.8428,21.8428,24.8167,24.8167
47075,744.02,189,4,11840,21.8428,21.8428,24.8167,24.8167
47076,744.036,189,4,11852,21.8428,21.8428,24.8167,24.8167
47077,744.053,190,4,11857,21.8428,21.8428,24.8167,24.8167
47078,744.07,190,4,11867,21.8428,21.8428,24.8167,24.8167
47079,744.087,190,4,11890,21.8428,21.8428,24.8167,24.8167
47080,744.104,191,4,11913,21.8428,21.8428,24.8167,24.8167
47081,744.122,191,4,11938,21.8428,21.8428,24.8167,24.8167
47082,744.131,192,4,11966,21.8428,21.8428,24.8167,24.8167
47083,744.148,192,4,11990,21.8428,21.8428,24.8167,24.8167
47084,744.166,193,4,12014,21.8428,21.8428,24.8167,24.8167
47085,744.184,193,4,12038,21.8428,21.8428,24.8167,24.8167
47086,744.202,194,4,12065,21.8428,21.8428,24.8167,24.8167
47087,744.22,194,4,12095,21.8428,21.8428,24.8167,24.8167
47088,744.238,195,4,12120,21.8428,21.8428,24.8167,24.8167
47089,744.247,195,4,12144,21.8428,21.8428,24.8167,24.8167
47090,744.265,196,4,12169,21.8428,21.8428,24.8167,24.8167
47091,744.283,196,4,12196,21.8428,21.8428,24.8167,24.8167
47092,744.301,197,4,12224,21.8428,21.8428,24.8167,24.8167
47093,744.319,197,4,12271,21.8428,21.8428,24.8167,24.8167
47094,744.337,198,4,12311,21.8428,21.8428,24.8167,24.8167
47095,744.354,198,4,12337,21.8428,21.8428,24.8167,24.8167
47096,744.363,198,4,12337,21.8428,21.8428,24.8167,24.8167
47097,744.381,199,4,12401,21.8428,21.8428,24.8167,24.8167
47098,744.399,200,4,12445,21.8428,21.8428,24.8167,24.8167
47099,744.417,200,4,12482,21.8428,21.8428,24.8167,24.8167
47100,744.434,201,4,12510,21.8428,21.8428,24.8167,24.8167
47101,744.452,201,4,12547,21.8428,21.8428,24.8167,24.8167
47102,744.469,201,5,11792,21.8428,21.8428,24.8167,24.8167
47103,744.487,202,5,11444,21.8428,21.8428,24.8167,24.8167
47104,744.496,202,5,11444,21.8428,21.8428,24.8167,24.8167
47105,744.517,204,5,11065,21.8428,21.8428,24.8167,24.8167
47106,744.537,204,5,11023,21.8428,21.8428,24.8167,24.8167
47107,744.548,205,5,11061,21.8428,21.8428,24.8167,24.8167
47108,744.568,205,5,11069,21.8428,21.8428,24.8167,24.8167
47109,744.586,206,5,11070,21.8428,21.8428,24.8167,24.8167
47110,744.605,206,5,11192,21.8428,21.8428,24.8167,24.8167
47111,744.614,206,5,11231,21.8428,21.8428,24.8167,24.8167
47112,744.632,207,5,11184,21.8428,21.8428,24.8167,24.8167
47113,744.65,208,5,11205,21.8428,21.8428,24.8167,24.8167
47114,744.667,208,5,11256,21.8428,21.8428,24.8167,24.8167
47115,744.685,208,5,11368,21.8428,21.8428,24.8167,24.8167
47116,744.703,209,5,11345,21.8428,21.8428,24.8167,24.8167
47117,744.721,209,5,11426,21.8428,21.8428,24.8167,24.8167
47118,744.738,210,5,11418,21.8428,21.8428,24.8167,24.8167
47119,744.747,210,5,11336,21.8428,21.8428,24.8167,24.8167
47120,744.765,211,5,11492,21.8428,21.8428,24.8167,24.8167
47121,744.783,211,5,11540,21.8428,21.8428,24.8167,24.8167
47122,744.801,212,5,11446,21.8428,21.8428,24.8167,24.8167
47123,744.819,212,5,11434,21.8428,21.8428,24.8167,24.8167
47124,744.837,213,5,11487,21.8428,21.8428,24.8167,24.8167
47125,744.846,213,5,11487,21.8428,21.8428,24.8167,24.8167
47126,744.864,214,5,11513,21.8428,21.8428,24.8167,24.8167
47127,744.882,214,5,11541,21.8428,21.8428,24.8167,24.8167
47128,744.901,215,5,11556,21.8428,21.8428,24.8167,24.8167
47129,744.919,215,5,11565,21.8428,21.8428,24.8167,24.8167
47130,744.937,216,5,11611,21.8428,21.8428,24.8167,24.8167
47131,744.946,216,5,11611,21.8428,21.8428,24.8167,24.8167
47132,744.965,216,5,11659,21.8428,21.8428,24.8167,24.8167
47133,744.983,217,5,11850,21.8428,21.8428,24.8167,24.8167
47134,745.001,217,5,11810,21.8428,21.8428,24.8167,24.8167
47135,745.018,218,5,11775,21.8428,21.8428,24.8167,24.8167
47136,745.035,218,5,11806,21.8428,21.8428,24.8167,24.8167
47137,745.053,219,5,11803,21.8428,21.8428,24.8167,24.8167
47138,745.071,219,5,11794,21.8428,21.8428,24.8167,24.8167
47139,745.08,220,5,11786,21.8428,21.8428,24.8167,24.8167
47140,745.098,220,5,11798,21.8428,21.8428,24.8167,24.8167
47141,745.117,221,5,11833,21.8428,21.8428,24.8167,24.8167
47142,745.134,221,5,11884,21.8428,21.8428,24.8167,24.8167
47143,745.152,221,5,11924,21.8428,21.8428,24.8167,24.8167
47144,745.17,222,5,11957,21.8428,21.8428,24.8167,24.8167
47145,745.179,222,5,11957,21.8428,21.8428,24.8167,24.8167
47146,745.197,223,5,11999,21.8428,21.8428,24.8167,24.8167
47147,745.215,223,5,12020,21.8428,21.8428,24.8167,24.8167
47148,745.233,224,5,12031,21.8428,21.8428,24.8167,24.8167
47149,745.25,224,5,12054,21.8428,21.8428,24.8167,24.8167
47150,745.268,224,5,12079,21.8428,21.8428,24.8167,24.8167
47151,745.286,225,5,12106,21.8428,21.8428,24.8167,24.8167
47152,745.303,225,5,12128,21.8428,21.8428,24.8167,24.8167
47153,745.321,226,6,11371,21.8428,21.8428,24.8167,24.8167
47154,745.338,226,6,11089,21.8428,21.8428,24.8167,24.8167
47155,745.355,227,6,10828,21.8428,21.8428,24.8167,24.8167
47156,745.364,227,6,10643,21.8428,21.8428,24.8167,24.8167
47157,745.381,228,6,10617,21.8428,21.8428,24.8167,24.8167
47158,745.398,228,6,10628,21.8428,21.8428,24.8167,24.8167
47159,745.416,229,6,10646,21.8428,21.8428,24.8167,24.8167
47160,745.433,229,6,10662,21.8428,21.8428,24.8167,24.8167
47161,745.451,229,6,10679,21.8428,21.8428,24.8167,24.8167
47162,745.468,230,6,10699,21.8428,21.8428,24.8167,24.8167
47163,745.485,230,6,10720,21.8428,21.8428,24.8167,24.8167
47164,745.503,231,6,10743,21.8428,21.8428,24.8167,24.8167
47165,745.52,231,6,10762,21.8428,21.8428,24.8167,24.8167
47166,745.537,232,6,10782,21.8428,21.8428,24.8167,24.8167
47167,745.555,232,6,10799,21.8428,21.8428,24.8167,24.8167
47168,745.571,232,6,10817,21.8428,21.8428,24.8167,24.8167
47169,745.588,233,6,10832,21.8428,21.8428,24.8167,24.8167
47170,745.605,233,6,10849,21.8428,21.8428,24.8167,24.8167
47171,745.621,234,6,10852,21.8428,21.8428,24.8167,24.8167
47172,745.638,234,6,10868,21.8428,21.8428,24.8167,24.8167
47173,745.655,234,6,10887,21.8428,21.8428,24.8167,24.8167
47174,745.664,235,6,10905,21.8428,21.8428,24.8167,24.8167
47175,745.681,235,6,10924,21.8428,21.8428,24.8167,24.8167
47176,745.699,236,6,10944,21.8428,21.8428,24.8167,24.8167
47177,745.716,236,6,10962,21.8428,21.8428,24.8167,24.8167
47178,745.734,236,6,10979,21.8428,21.8428,24.8167,24.8167
47179,745.752,237,6,10995,21.8428,21.8428,24.8167,24.8167
47180,745.77,237,6,11012,21.8428,21.8428,24.8167,24.8167
47181,745.788,238,6,11029,21.8428,21.8428,24.8167,24.8167
47182,745.797,238,6,11047,21.8428,21.8428,24.8167,24.8167
47183,745.815,238,6,11065,21.8428,21.8428,24.8167,24.8167
47184,745.832,239,6,11085,21.8428,21.8428,24.8167,24.8167
47185,745.85,239,6,11105,21.8428,21.8428,24.8167,24.8167
47186,745.869,240,6,11123,21.8428,21.8428,24.8167,24.8167
47187,745.887,240,6,11139,21.8428,21.8428,24.8167,24.8167
47188,745.896,240,6,11139,21.8428,21.8428,24.8167,24.8167
47189,745.914,241,6,11167,21.8428,21.8428,24.8167,24.8167
47190,745.932,241,6,11182,21.8428,21.8428,24.8167,24.8167
47191,745.95,241,6,11197,21.8428,21.8428,24.8167,24.8167
47192,745.969,242,6,11216,21.8428,21.8428,24.8167,24.8167
47193,745.987,242,6,11235,21.8428,21.8428,24.8167,24.8167
47194,746.005,243,6,11254,21.8428,21.8428,24.8167,24.8167
47195,746.014,243,6,11273,21.8428,21.8428,24.8167,24.8167
47196,746.031,243,6,11291,21.8428,21.8428,24.8167,24.8167
47197,746.049,244,6,11311,21.8428,21.8428,24.8167,24.8167
47198,746.066,244,6,11333,21.8428,21.8428,24.8167,24.8167
47199,746.084,244,6,11358,21.8428,21.8428,24.8167,24.8167
47200,746.101,245,6,11382,21.8428,21.8428,24.8167,24.8167
47201,746.119,245,6,11405,21.8428,21.8428,24.8167,24.8167
47202,746.136,246,6,11425,21.8428,21.8428,24.8167,24.8167
47203,746.153,246,6,11444,21.8428,21.8428,24.8167,24.8167
47204,746.17,246,6,11461,21.8428,21.8428,24.8167,24.8167
47205,746.188,247,6,11476,21.8428,21.8428,24.8167,24.8167
47206,746.205,247,6,11491,21.8428,21.8428,24.8167,24.8167
47207,746.214,248,6,11506,21.8428,21.8428,24.8167,24.8167
47208,746.232,248,6,11520,21.8428,21.8428,24.8167,24.8167
47209,746.25,248,6,11537,21.8428,21.8428,24.8167,24.8167
47210,746.267,249,6,11552,21.8428,21.8428,24.8167,24.8167
47211,746.285,249,6,11571,21.8428,21.8428,24.8167,24.8167
47212,746.303,250,6,11591,21.8428,21.8428,24.8167,24.8167
47213,746.32,250,6,11609,21.8428,21.8428,24.8167,24.8167
47214,746.338,250,6,11625,21.8428,21.8428,24.8167,24.8167
47215,746.347,251,6,11639,21.8428,21.8428,24.8167,24.8167
47216,746.365,251,6,11655,21.8428,21.8428,24.8167,24.8167
47217,746.383,251,6,11672,21.8428,21.8428,24.8167,24.8167
47218,746.401,252,6,11686,21.8428,21.8428,24.8167,24.8167
47219,746.418,252,6,11702,21.8428,21.8428,24.8167,24.8167
47220,746.436,253,6,11716,21.8428,21.8428,24.8167,24.8167
47221,746.454,253,6,11732,21.8428,21.8428,24.8167,24.8167
47222,746.471,253,6,11747,21.8428,21.8428,24.8167,24.8167
47223,746.488,254,6,11764,21.8428,21.8428,24.8167,24.8167
47224,746.497,254,6,11781,21.8428,21.8428,24.8167,24.8167
47225,746.514,254,6,11796,21.8428,21.8428,24.8167,24.8167
47226,746.532,255,6,11813,21.8428,21.8428,24.8167,24.8167
47227,746.549,255,6,11828,21.8428,21.8428,24.8167,24.8167
47228,746.567,255,6,11842,21.8428,21.8428,24.8167,24.8167
47229,746.585,256,7,11084,21.8428,21.8428,24.8167,24.8167
47230,746.603,256,7,10816,21.8428,21.8428,24.8167,24.8167
47231,746.62,256,7,10564,21.8428,21.8428,24.8167,24.8167
47232,746.637,257,7,10377,21.8428,21.8428,24.8167,24.8167
47233,746.655,257,7,10357,21.8428,21.8428,24.8167,24.8167
47234,746.664,258,7,10368,21.8428,21.8428,24.8167,24.8167
47235,746.681,258,7,10383,21.8428,21.8428,24.8167,24.8167
47236,746.698,258,7,10397,21.8428,21.8428,24.8167,24.8167
47237,746.715,259,7,10410,21.8428,21.8428,24.8167,24.8167
47238,746.732,259,7,10424,21.8428,21.8428,24.8167,24.8167
47239,746.75,259,7,10436,21.8428,21.8428,24.8167,24.8167
47240,746.767,260,7,10450,21.8428,21.8428,24.8167,24.8167
47241,746.785,260,7,10464,21.8428,21.8428,24.8167,24.8167
47242,746.803,260,7,10473,21.8428,21.8428,24.8167,24.8167
47243,746.821,260,7,10483,21.8428,21.8428,24.8167,24.8167
47244,746.83,260,7,10483,21.8428,21.8428,24.8167,24.8167
47245,746.848,261,7,10507,21.8428,21.8428,24.8167,24.8167
47246,746.866,261,7,10522,21.8428,21.8428,24.8167,24.8167
47247,746.884,262,7,10538,21.8428,21.8428,24.8167,24.8167
47248,746.902,262,7,10552,21.8428,21.8428,24.8167,24.8167
47249,746.92,262,7,10564,21.8428,21.8428,24.8167,24.8167
47250,746.929,262,7,10564,21.8428,21.8428,24.8167,24.8167
47251,746.947,263,7,10581,21.8428,21.8428,24.8167,24.8167
47252,746.966,263,7,10590,21.8428,21.8428,24.8167,24.8167
47253,746.983,264,7,10600,21.8428,21.8428,24.8167,24.8167
47254,747.001,264,7,10612,21.8428,21.8428,24.8167,24.8167
47255,747.017,264,7,10625,21.8428,21.8428,24.8167,24.8167
47256,747.034,264,7,10638,21.8428,21.8428,24.8167,24.8167
47257,747.052,265,7,10651,21.8428,21.8428,24.8167,24.8167
47258,747.069,265,7,10664,21.8428,21.8428,24.8167,24.8167
47259,747.087,265,7,10676,21.8428,21.8428,24.8167,24.8167
47260,747.104,266,7,10688,21.8428,21.8428,24.8167,24.8167
47261,747.113,266,7,10688,21.8428,21.8428,24.8167,24.8167
47262,747.131,266,7,10710,21.8428,21.8428,24.8167,24.8167
47263,747.148,266,7,10721,21.8428,21.8428,24.8167,24.8167
47264,747.166,267,7,10731,21.8428,21.8428,24.8167,24.8167
47265,747.183,267,7,10740,21.8428,21.8428,24.8167,24.8167
47266,747.201,267,7,10749,21.8428,21.8428,24.8167,24.8167
47267,747.219,268,7,10760,21.8428,21.8428,24.8167,24.8167
47268,747.237,268,7,10772,21.8428,21.8428,24.8167,24.8167
47269,747.255,268,7,10783,21.8428,21.8428,24.8167,24.8167
47270,747.263,268,7,10795,21.8428,21.8428,24.8167,24.8167
47271,747.281,269,7,10806,21.8428,21.8428,24.8167,24.8167
47272,747.298,269,7,10817,21.8428,21.8428,24.8167,24.8167
47273,747.316,269,7,10827,21.8428,21.8428,24.8167,24.8167
47274,747.335,270,7,10837,21.8428,21.8428,24.8167,24.8167
47275,747.344,270,7,10837,21.8428,21.8428,24.8167,24.8167
47276,747.363,270,7,10848,21.8428,21.8428,24.8167,24.8167
47277,747.382,270,7,10870,21.8428,21.8428,24.8167,24.8167
47278,747.4,271,7,10880,21.8428,21.8428,24.8167,24.8167
47279,747.419,271,7,10889,21.8428,21.8428,24.8167,24.8167
47280,747.428,271,7,10889,21.8428,21.8428,24.8167,24.8167
47281,747.447,271,7,10900,21.8428,21.8428,24.8167,24.8167
47282,747.465,272,7,10919,21.8428,21.8428,24.8167,24.8167
47283,747.483,272,7,10928,21.8428,21.8428,24.8167,24.8167
47284,747.501,272,7,10941,21.8428,21.8428,24.8167,24.8167
47285,747.519,272,7,10954,21.8428,21.8428,24.8167,24.8167
47286,747.536,273,7,10967,21.8428,21.8428,24.8167,24.8167
47287,747.554,273,7,10976,21.8428,21.8428,24.8167,24.8167
47288,747.571,273,7,10986,21.8428,21.8428,24.8167,24.8167
47289,747.58,273,7,10986,21.8428,21.8428,24.8167,24.8167
47290,747.598,274,7,11005,21.8428,21.8428,24.8167,24.8167
47291,747.615,274,7,11014,21.8428,21.8428,24.8167,24.8167
47292,747.633,274,7,11022,21.8428,21.8428,24.8167,24.8167
47293,747.651,275,7,11031,21.8428,21.8428,24.8167,24.8167
47294,747.668,275,7,11042,21.8428,21.8428,24.8167,24.8167
47295,747.686,275,7,11052,21.8428,21.8428,24.8167,24.8167
47296,747.704,275,7,11063,21.8428,21.8428,24.8167,24.8167
47297,747.713,275,7,11063,21.8428,21.8428,24.8167,24.8167
47298,747.73,276,7,11083,21.8428,21.8428,24.8167,24.8167
47299,747.748,276,7,11093,21.8428,21.8428,24.8167,24.8167
47300,747.766,276,7,11103,21.8428,21.8428,24.8167,24.8167
47301,747.784,276,7,11112,21.8428,21.8428,24.8167,24.8167
47302,747.802,277,7,11124,21.8428,21.8428,24.8167,24.8167
47303,747.82,277,7,11133,21.8428,21.8428,24.8167,24.8167
47304,747.837,277,7,11142,21.8428,21.8428,24.8167,24.8167
47305,747.846,277,7,11142,21.8428,21.8428,24.8167,24.8167
47306,747.864,278,7,11159,21.8428,21.8428,24.8167,24.8167
47307,747.881,278,7,11167,21.8428,21.8428,24.8167,24.8167
47308,747.899,278,7,11174,21.8428,21.8428,24.8167,24.8167
47309,747.917,278,7,11180,21.8428,21.8428,24.8167,24.8167
47310,747.935,279,7,11190,21.8428,21.8428,24.8167,24.8167
47311,747.954,279,7,11202,21.8428,21.8428,24.8167,24.8167
47312,747.964,279,7,11212,21.8428,21.8428,24.8167,24.8167
47313,747.982,279,7,11218,21.8428,21.8428,24.8167,24.8167
47314,748.001,279,7,11225,21.8428,21.8428,24.8167,24.8167
47315,748.019,280,7,11233,21.8428,21.8428,24.8167,24.8167
47316,748.037,280,7,11243,21.8428,21.8428,24.8167,24.8167
